Id;PostId;UserId;BountyAmount;VoteTypeId;CreationDate
11562;4725;NULL;NULL;2;2008-08-08 00:00:00.000
11563;5507;NULL;NULL;2;2008-08-08 00:00:00.000
11564;4737;NULL;NULL;2;2008-08-08 00:00:00.000
11565;5461;NULL;NULL;2;2008-08-08 00:00:00.000
11566;5507;NULL;NULL;3;2008-08-08 00:00:00.000
11567;5463;NULL;NULL;3;2008-08-08 00:00:00.000
11568;1182;NULL;NULL;2;2008-08-08 00:00:00.000
11569;3663;NULL;NULL;3;2008-08-08 00:00:00.000
11570;5514;NULL;NULL;3;2008-08-08 00:00:00.000
11571;5487;NULL;NULL;2;2008-08-08 00:00:00.000
11572;5478;NULL;NULL;3;2008-08-08 00:00:00.000
11573;5341;NULL;NULL;2;2008-08-08 00:00:00.000
11574;104;NULL;NULL;3;2008-08-08 00:00:00.000
11575;5513;NULL;NULL;2;2008-08-08 00:00:00.000
11576;5423;NULL;NULL;2;2008-08-08 00:00:00.000
11577;5474;NULL;NULL;2;2008-08-08 00:00:00.000
11578;5170;NULL;NULL;2;2008-08-08 00:00:00.000
11579;5184;NULL;NULL;2;2008-08-08 00:00:00.000
11580;4346;NULL;NULL;1;2008-08-08 00:00:00.000
11581;2106;NULL;NULL;3;2008-08-08 00:00:00.000
11582;2217;NULL;NULL;3;2008-08-08 00:00:00.000
11583;5516;NULL;NULL;3;2008-08-08 00:00:00.000
11584;5439;NULL;NULL;2;2008-08-08 00:00:00.000
11585;4911;NULL;NULL;3;2008-08-08 00:00:00.000
11586;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11587;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11588;4911;NULL;NULL;2;2008-08-08 00:00:00.000
11590;5456;NULL;NULL;2;2008-08-08 00:00:00.000
11591;5511;NULL;NULL;2;2008-08-08 00:00:00.000
11592;5451;NULL;NULL;3;2008-08-08 00:00:00.000
11594;3264;NULL;NULL;2;2008-08-08 00:00:00.000
11596;5462;NULL;NULL;1;2008-08-08 00:00:00.000
11597;4415;NULL;NULL;2;2008-08-08 00:00:00.000
11598;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11600;5474;NULL;NULL;2;2008-08-08 00:00:00.000
11602;5427;NULL;NULL;2;2008-08-08 00:00:00.000
11603;5402;NULL;NULL;2;2008-08-08 00:00:00.000
11605;3886;NULL;NULL;2;2008-08-08 00:00:00.000
11606;5511;NULL;NULL;2;2008-08-08 00:00:00.000
11607;5511;NULL;NULL;2;2008-08-08 00:00:00.000
11608;3016;NULL;NULL;3;2008-08-08 00:00:00.000
11609;343;NULL;NULL;2;2008-08-08 00:00:00.000
11610;4725;NULL;NULL;2;2008-08-08 00:00:00.000
11611;5323;NULL;NULL;2;2008-08-08 00:00:00.000
11612;5463;NULL;NULL;2;2008-08-08 00:00:00.000
11613;5532;NULL;NULL;2;2008-08-08 00:00:00.000
11614;4477;NULL;NULL;2;2008-08-08 00:00:00.000
11615;5532;NULL;NULL;2;2008-08-08 00:00:00.000
11616;5525;NULL;NULL;2;2008-08-08 00:00:00.000
11617;5521;NULL;NULL;2;2008-08-08 00:00:00.000
11618;5513;NULL;NULL;3;2008-08-08 00:00:00.000
11619;5510;NULL;NULL;3;2008-08-08 00:00:00.000
11620;5524;NULL;NULL;2;2008-08-08 00:00:00.000
11621;5507;NULL;NULL;2;2008-08-08 00:00:00.000
11622;5532;NULL;NULL;2;2008-08-08 00:00:00.000
11623;5536;NULL;NULL;2;2008-08-08 00:00:00.000
11624;5527;NULL;NULL;2;2008-08-08 00:00:00.000
11625;5517;NULL;NULL;2;2008-08-08 00:00:00.000
11626;5441;NULL;NULL;2;2008-08-08 00:00:00.000
11627;5515;NULL;NULL;2;2008-08-08 00:00:00.000
11628;1537;NULL;NULL;2;2008-08-08 00:00:00.000
11629;5505;NULL;NULL;2;2008-08-08 00:00:00.000
11630;5516;NULL;NULL;2;2008-08-08 00:00:00.000
11635;4356;NULL;NULL;2;2008-08-08 00:00:00.000
11636;1735;NULL;NULL;2;2008-08-08 00:00:00.000
11637;5544;NULL;NULL;2;2008-08-08 00:00:00.000
11638;5546;NULL;NULL;2;2008-08-08 00:00:00.000
11639;1785;NULL;NULL;2;2008-08-08 00:00:00.000
11640;3264;NULL;NULL;3;2008-08-08 00:00:00.000
11641;2138;NULL;NULL;3;2008-08-08 00:00:00.000
11642;1727;NULL;NULL;2;2008-08-08 00:00:00.000
11643;2606;NULL;NULL;2;2008-08-08 00:00:00.000
11644;5513;NULL;NULL;2;2008-08-08 00:00:00.000
11645;1729;NULL;NULL;3;2008-08-08 00:00:00.000
11646;5510;NULL;NULL;2;2008-08-08 00:00:00.000
11647;4947;NULL;NULL;3;2008-08-08 00:00:00.000
11648;5529;NULL;NULL;2;2008-08-08 00:00:00.000
11649;5331;NULL;NULL;2;2008-08-08 00:00:00.000
11650;5547;NULL;NULL;2;2008-08-08 00:00:00.000
11651;5531;NULL;NULL;2;2008-08-08 00:00:00.000
11652;5516;NULL;NULL;2;2008-08-08 00:00:00.000
11653;5410;NULL;NULL;3;2008-08-08 00:00:00.000
11654;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11655;5508;NULL;NULL;2;2008-08-08 00:00:00.000
11656;5423;NULL;NULL;2;2008-08-08 00:00:00.000
11657;5402;NULL;NULL;2;2008-08-08 00:00:00.000
11658;5517;NULL;NULL;2;2008-08-08 00:00:00.000
11660;5529;NULL;NULL;3;2008-08-08 00:00:00.000
11661;5541;NULL;NULL;2;2008-08-08 00:00:00.000
11662;4227;NULL;NULL;2;2008-08-08 00:00:00.000
11663;5473;NULL;NULL;2;2008-08-08 00:00:00.000
11664;5539;NULL;NULL;2;2008-08-08 00:00:00.000
11665;5527;NULL;NULL;2;2008-08-08 00:00:00.000
11666;5532;NULL;NULL;2;2008-08-08 00:00:00.000
11667;5536;NULL;NULL;2;2008-08-08 00:00:00.000
11668;1084;NULL;NULL;2;2008-08-08 00:00:00.000
11669;1075;NULL;NULL;2;2008-08-08 00:00:00.000
11670;5507;NULL;NULL;2;2008-08-08 00:00:00.000
11671;5525;NULL;NULL;2;2008-08-08 00:00:00.000
11672;5521;NULL;NULL;2;2008-08-08 00:00:00.000
11673;5508;NULL;NULL;2;2008-08-08 00:00:00.000
11674;5535;NULL;NULL;2;2008-08-08 00:00:00.000
11675;5513;NULL;NULL;3;2008-08-08 00:00:00.000
11676;5358;NULL;NULL;3;2008-08-08 00:00:00.000
11677;1991;NULL;NULL;2;2008-08-08 00:00:00.000
11678;5416;NULL;NULL;2;2008-08-08 00:00:00.000
11679;5192;NULL;NULL;2;2008-08-08 00:00:00.000
11680;5562;NULL;NULL;2;2008-08-08 00:00:00.000
11681;5562;NULL;NULL;2;2008-08-08 00:00:00.000
11683;5562;NULL;NULL;2;2008-08-08 00:00:00.000
11684;5565;NULL;NULL;2;2008-08-08 00:00:00.000
11685;5563;NULL;NULL;2;2008-08-08 00:00:00.000
11686;5564;NULL;NULL;3;2008-08-08 00:00:00.000
11687;5386;NULL;NULL;2;2008-08-08 00:00:00.000
11688;5564;NULL;NULL;3;2008-08-08 00:00:00.000
11689;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11690;5383;NULL;NULL;2;2008-08-08 00:00:00.000
11691;5514;NULL;NULL;2;2008-08-08 00:00:00.000
11692;5570;NULL;NULL;2;2008-08-08 00:00:00.000
11693;4789;NULL;NULL;2;2008-08-08 00:00:00.000
11694;343;NULL;NULL;2;2008-08-08 00:00:00.000
11695;5566;NULL;NULL;2;2008-08-08 00:00:00.000
11696;5504;NULL;NULL;1;2008-08-08 00:00:00.000
11697;5305;NULL;NULL;3;2008-08-08 00:00:00.000
11698;2750;NULL;NULL;2;2008-08-08 00:00:00.000
11699;5576;NULL;NULL;2;2008-08-08 00:00:00.000
11700;5569;NULL;NULL;2;2008-08-08 00:00:00.000
11701;5567;NULL;NULL;2;2008-08-08 00:00:00.000
11702;2761;NULL;NULL;2;2008-08-08 00:00:00.000
11704;5529;NULL;NULL;3;2008-08-08 00:00:00.000
11705;3016;NULL;NULL;3;2008-08-08 00:00:00.000
11706;5567;NULL;NULL;2;2008-08-08 00:00:00.000
11707;3005;NULL;NULL;2;2008-08-08 00:00:00.000
11709;5577;NULL;NULL;2;2008-08-08 00:00:00.000
11711;5564;NULL;NULL;3;2008-08-08 00:00:00.000
11713;3013;NULL;NULL;2;2008-08-08 00:00:00.000
11714;5564;NULL;NULL;3;2008-08-08 00:00:00.000
11715;4769;NULL;NULL;2;2008-08-08 00:00:00.000
11716;5563;NULL;NULL;2;2008-08-08 00:00:00.000
11717;4868;NULL;NULL;1;2008-08-08 00:00:00.000
11718;5575;NULL;NULL;2;2008-08-08 00:00:00.000
11719;5550;NULL;NULL;2;2008-08-08 00:00:00.000
11721;5511;NULL;NULL;2;2008-08-08 00:00:00.000
11722;5524;NULL;NULL;2;2008-08-08 00:00:00.000
11723;4597;NULL;NULL;2;2008-08-08 00:00:00.000
11724;4410;NULL;NULL;3;2008-08-08 00:00:00.000
11725;5581;NULL;NULL;2;2008-08-08 00:00:00.000
11726;5576;NULL;NULL;3;2008-08-08 00:00:00.000
11727;4771;NULL;NULL;3;2008-08-08 00:00:00.000
11728;4789;NULL;NULL;3;2008-08-08 00:00:00.000
11729;5271;NULL;NULL;2;2008-08-08 00:00:00.000
11730;4776;NULL;NULL;3;2008-08-08 00:00:00.000
11731;5571;NULL;NULL;2;2008-08-08 00:00:00.000
11732;5507;NULL;NULL;2;2008-08-08 00:00:00.000
11733;5539;NULL;NULL;2;2008-08-08 00:00:00.000
11735;5303;NULL;NULL;2;2008-08-08 00:00:00.000
11736;5260;NULL;NULL;2;2008-08-08 00:00:00.000
11737;4770;NULL;NULL;2;2008-08-08 00:00:00.000
11738;4800;NULL;NULL;2;2008-08-08 00:00:00.000
11739;5573;NULL;NULL;2;2008-08-08 00:00:00.000
11740;5507;NULL;NULL;2;2008-08-08 00:00:00.000
11741;1763;NULL;NULL;2;2008-08-08 00:00:00.000
11742;5567;NULL;NULL;2;2008-08-08 00:00:00.000
11743;5571;NULL;NULL;2;2008-08-08 00:00:00.000
11744;5441;NULL;NULL;2;2008-08-08 00:00:00.000
11745;5541;NULL;NULL;2;2008-08-08 00:00:00.000
11746;5430;NULL;NULL;1;2008-08-08 00:00:00.000
11747;5598;NULL;NULL;2;2008-08-08 00:00:00.000
11749;4653;NULL;NULL;2;2008-08-08 00:00:00.000
11751;804;NULL;NULL;2;2008-08-08 00:00:00.000
11752;2814;NULL;NULL;2;2008-08-08 00:00:00.000
11753;2659;NULL;NULL;2;2008-08-08 00:00:00.000
11754;5607;NULL;NULL;1;2008-08-08 00:00:00.000
11755;5532;NULL;NULL;2;2008-08-08 00:00:00.000
11756;5527;NULL;NULL;2;2008-08-08 00:00:00.000
11757;1448;NULL;NULL;2;2008-08-08 00:00:00.000
11758;5567;NULL;NULL;2;2008-08-08 00:00:00.000
11759;5564;NULL;NULL;2;2008-08-08 00:00:00.000
11762;5285;NULL;NULL;1;2008-08-08 00:00:00.000
11763;5285;NULL;NULL;2;2008-08-08 00:00:00.000
11764;5306;NULL;NULL;2;2008-08-08 00:00:00.000
11765;5524;NULL;NULL;2;2008-08-08 00:00:00.000
11766;4908;NULL;NULL;2;2008-08-08 00:00:00.000
11767;2575;NULL;NULL;2;2008-08-08 00:00:00.000
11768;2390;NULL;NULL;2;2008-08-08 00:00:00.000
11769;1583;NULL;NULL;2;2008-08-08 00:00:00.000
11770;5607;NULL;NULL;2;2008-08-08 00:00:00.000
11771;5608;NULL;NULL;2;2008-08-08 00:00:00.000
11772;5562;NULL;NULL;2;2008-08-08 00:00:00.000
11773;5571;NULL;NULL;2;2008-08-08 00:00:00.000
11775;5514;NULL;NULL;2;2008-08-08 00:00:00.000
11776;5515;NULL;NULL;2;2008-08-08 00:00:00.000
11778;5446;NULL;NULL;3;2008-08-08 00:00:00.000
11779;5584;NULL;NULL;2;2008-08-08 00:00:00.000
11780;5607;NULL;NULL;2;2008-08-08 00:00:00.000
11781;396;NULL;NULL;2;2008-08-08 00:00:00.000
11782;5441;NULL;NULL;2;2008-08-08 00:00:00.000
11787;4876;NULL;NULL;2;2008-08-08 00:00:00.000
11788;542;NULL;NULL;2;2008-08-08 00:00:00.000
11789;5562;NULL;NULL;3;2008-08-08 00:00:00.000
11790;5606;NULL;NULL;3;2008-08-08 00:00:00.000
11793;2084;NULL;NULL;2;2008-08-08 00:00:00.000
11794;1570;NULL;NULL;2;2008-08-08 00:00:00.000
11795;5374;NULL;NULL;2;2008-08-08 00:00:00.000
11796;5326;NULL;NULL;2;2008-08-08 00:00:00.000
11797;5242;NULL;NULL;2;2008-08-08 00:00:00.000
11798;5223;NULL;NULL;2;2008-08-08 00:00:00.000
11799;4821;NULL;NULL;2;2008-08-08 00:00:00.000
11800;3254;NULL;NULL;2;2008-08-08 00:00:00.000
11801;5000;NULL;NULL;2;2008-08-08 00:00:00.000
11802;5625;NULL;NULL;2;2008-08-08 00:00:00.000
11803;5625;NULL;NULL;2;2008-08-08 00:00:00.000
11804;5600;NULL;NULL;2;2008-08-08 00:00:00.000
11805;4800;NULL;NULL;3;2008-08-08 00:00:00.000
11806;5625;NULL;NULL;2;2008-08-08 00:00:00.000
11807;3494;NULL;NULL;2;2008-08-08 00:00:00.000
11808;5607;NULL;NULL;2;2008-08-08 00:00:00.000
11809;4793;NULL;NULL;2;2008-08-08 00:00:00.000
11810;5610;NULL;NULL;2;2008-08-08 00:00:00.000
11811;2668;NULL;NULL;2;2008-08-08 00:00:00.000
11812;5621;NULL;NULL;2;2008-08-08 00:00:00.000
11813;3284;NULL;NULL;2;2008-08-08 00:00:00.000
11814;3294;NULL;NULL;2;2008-08-08 00:00:00.000
11815;5606;NULL;NULL;2;2008-08-08 00:00:00.000
11816;4783;NULL;NULL;2;2008-08-08 00:00:00.000
11817;4771;NULL;NULL;3;2008-08-08 00:00:00.000
11818;4776;NULL;NULL;3;2008-08-08 00:00:00.000
11819;4779;NULL;NULL;2;2008-08-08 00:00:00.000
11820;4780;NULL;NULL;2;2008-08-08 00:00:00.000
11821;3150;NULL;NULL;2;2008-08-08 00:00:00.000
11822;4789;NULL;NULL;3;2008-08-08 00:00:00.000
11823;5439;NULL;NULL;2;2008-08-08 00:00:00.000
11824;2658;NULL;NULL;2;2008-08-08 00:00:00.000
11825;3861;NULL;NULL;2;2008-08-08 00:00:00.000
11826;4804;NULL;NULL;3;2008-08-08 00:00:00.000
11827;5456;NULL;NULL;2;2008-08-08 00:00:00.000
11828;5439;NULL;NULL;2;2008-08-08 00:00:00.000
11829;5441;NULL;NULL;2;2008-08-08 00:00:00.000
11830;4808;NULL;NULL;3;2008-08-08 00:00:00.000
11831;5271;NULL;NULL;2;2008-08-08 00:00:00.000
11832;5305;NULL;NULL;2;2008-08-08 00:00:00.000
11833;5629;NULL;NULL;2;2008-08-08 00:00:00.000
11834;5633;NULL;NULL;2;2008-08-08 00:00:00.000
11835;5358;NULL;NULL;2;2008-08-08 00:00:00.000
11836;5256;NULL;NULL;2;2008-08-08 00:00:00.000
11837;5043;NULL;NULL;2;2008-08-08 00:00:00.000
11838;5138;NULL;NULL;2;2008-08-08 00:00:00.000
11839;5351;NULL;NULL;3;2008-08-08 00:00:00.000
11840;5328;NULL;NULL;2;2008-08-08 00:00:00.000
11841;5360;NULL;NULL;2;2008-08-08 00:00:00.000
11842;5629;NULL;NULL;2;2008-08-08 00:00:00.000
11843;5636;NULL;NULL;2;2008-08-08 00:00:00.000
11844;5516;NULL;NULL;2;2008-08-08 00:00:00.000
11845;5626;NULL;NULL;2;2008-08-08 00:00:00.000
11846;5419;NULL;NULL;2;2008-08-08 00:00:00.000
11847;911;NULL;NULL;2;2008-08-08 00:00:00.000
11848;904;NULL;NULL;2;2008-08-08 00:00:00.000
11849;5527;NULL;NULL;2;2008-08-08 00:00:00.000
11850;5138;NULL;NULL;2;2008-08-08 00:00:00.000
11851;4514;NULL;NULL;2;2008-08-08 00:00:00.000
11856;3197;NULL;NULL;2;2008-08-08 00:00:00.000
11857;4016;NULL;NULL;2;2008-08-08 00:00:00.000
11858;5655;NULL;NULL;2;2008-08-08 00:00:00.000
11859;5651;NULL;NULL;2;2008-08-08 00:00:00.000
11860;5625;NULL;NULL;2;2008-08-08 00:00:00.000
11861;5651;NULL;NULL;3;2008-08-08 00:00:00.000
11862;5656;NULL;NULL;2;2008-08-08 00:00:00.000
11863;5655;NULL;NULL;2;2008-08-08 00:00:00.000
11864;4770;NULL;NULL;2;2008-08-08 00:00:00.000
11865;5658;NULL;NULL;2;2008-08-08 00:00:00.000
11866;5658;NULL;NULL;2;2008-08-08 00:00:00.000
11867;5656;NULL;NULL;2;2008-08-08 00:00:00.000
11868;5651;NULL;NULL;2;2008-08-08 00:00:00.000
11869;2967;NULL;NULL;2;2008-08-08 00:00:00.000
11870;623;NULL;NULL;2;2008-08-08 00:00:00.000
11871;791;NULL;NULL;3;2008-08-08 00:00:00.000
11872;623;NULL;NULL;2;2008-08-08 00:00:00.000
11873;5487;NULL;NULL;2;2008-08-08 00:00:00.000
11874;5478;NULL;NULL;3;2008-08-08 00:00:00.000
11875;2753;NULL;NULL;2;2008-08-08 00:00:00.000
11876;4920;NULL;NULL;1;2008-08-08 00:00:00.000
11877;4920;NULL;NULL;2;2008-08-08 00:00:00.000
11878;5478;NULL;NULL;2;2008-08-08 00:00:00.000
11879;5672;NULL;NULL;2;2008-08-08 00:00:00.000
11880;2795;NULL;NULL;2;2008-08-08 00:00:00.000
11883;5672;NULL;NULL;2;2008-08-08 00:00:00.000
11884;4027;NULL;NULL;2;2008-08-08 00:00:00.000
11885;5600;NULL;NULL;2;2008-08-08 00:00:00.000
11886;5610;NULL;NULL;2;2008-08-08 00:00:00.000
11887;5682;NULL;NULL;2;2008-08-08 00:00:00.000
11888;5681;NULL;NULL;2;2008-08-08 00:00:00.000
11889;5651;NULL;NULL;2;2008-08-08 00:00:00.000
11890;5681;NULL;NULL;2;2008-08-08 00:00:00.000
11891;5681;NULL;NULL;2;2008-08-08 00:00:00.000
11892;5655;NULL;NULL;2;2008-08-08 00:00:00.000
11893;5668;NULL;NULL;3;2008-08-08 00:00:00.000
11894;5671;NULL;NULL;2;2008-08-08 00:00:00.000
11895;5653;NULL;NULL;2;2008-08-08 00:00:00.000
11896;5664;NULL;NULL;2;2008-08-08 00:00:00.000
11897;5662;NULL;NULL;2;2008-08-08 00:00:00.000
11898;5659;NULL;NULL;2;2008-08-08 00:00:00.000
11899;3197;NULL;NULL;2;2008-08-08 00:00:00.000
11900;5686;NULL;NULL;2;2008-08-08 00:00:00.000
11901;5487;NULL;NULL;2;2008-08-08 00:00:00.000
11902;3949;NULL;NULL;2;2008-08-08 00:00:00.000
11903;3947;NULL;NULL;3;2008-08-08 00:00:00.000
11904;5648;NULL;NULL;3;2008-08-08 00:00:00.000
11905;4349;NULL;NULL;2;2008-08-08 00:00:00.000
11906;5693;NULL;NULL;2;2008-08-08 00:00:00.000
11907;773;NULL;NULL;2;2008-08-08 00:00:00.000
11908;5678;NULL;NULL;2;2008-08-08 00:00:00.000
11909;3966;NULL;NULL;2;2008-08-08 00:00:00.000
11910;5649;NULL;NULL;2;2008-08-08 00:00:00.000
11911;5665;NULL;NULL;2;2008-08-08 00:00:00.000
11912;5536;NULL;NULL;2;2008-08-08 00:00:00.000
11913;5672;NULL;NULL;2;2008-08-08 00:00:00.000
11914;5672;NULL;NULL;2;2008-08-08 00:00:00.000
11915;5388;NULL;NULL;2;2008-08-08 00:00:00.000
11916;4346;NULL;NULL;2;2008-08-08 00:00:00.000
11917;5699;NULL;NULL;1;2008-08-08 00:00:00.000
11918;5699;NULL;NULL;2;2008-08-08 00:00:00.000
11919;5483;NULL;NULL;2;2008-08-08 00:00:00.000
11920;5704;NULL;NULL;2;2008-08-08 00:00:00.000
11921;3947;NULL;NULL;2;2008-08-08 00:00:00.000
11922;5486;NULL;NULL;3;2008-08-08 00:00:00.000
11923;19;NULL;NULL;2;2008-08-08 00:00:00.000
11924;4532;NULL;NULL;1;2008-08-08 00:00:00.000
11925;4531;NULL;NULL;2;2008-08-08 00:00:00.000
11926;5704;NULL;NULL;2;2008-08-08 00:00:00.000
11927;5708;NULL;NULL;2;2008-08-08 00:00:00.000
11928;5693;NULL;NULL;1;2008-08-08 00:00:00.000
11929;2056;NULL;NULL;2;2008-08-08 00:00:00.000
11930;4531;NULL;NULL;2;2008-08-08 00:00:00.000
11931;3993;NULL;NULL;2;2008-08-08 00:00:00.000
11932;2451;NULL;NULL;3;2008-08-08 00:00:00.000
11933;5709;NULL;NULL;2;2008-08-08 00:00:00.000
11934;5715;NULL;NULL;2;2008-08-08 00:00:00.000
11935;346;NULL;NULL;2;2008-08-08 00:00:00.000
11936;296;NULL;NULL;2;2008-08-08 00:00:00.000
11937;5709;NULL;NULL;2;2008-08-08 00:00:00.000
11938;5402;NULL;NULL;2;2008-08-08 00:00:00.000
11939;5427;NULL;NULL;2;2008-08-08 00:00:00.000
11940;5323;NULL;NULL;2;2008-08-08 00:00:00.000
11941;296;NULL;NULL;2;2008-08-08 00:00:00.000
11942;5682;NULL;NULL;2;2008-08-08 00:00:00.000
11943;5682;NULL;NULL;3;2008-08-08 00:00:00.000
11944;3966;NULL;NULL;2;2008-08-08 00:00:00.000
11945;5689;NULL;NULL;2;2008-08-08 00:00:00.000
11946;5708;NULL;NULL;2;2008-08-08 00:00:00.000
11947;5715;NULL;NULL;2;2008-08-08 00:00:00.000
11948;5708;NULL;NULL;2;2008-08-08 00:00:00.000
11949;5704;NULL;NULL;2;2008-08-08 00:00:00.000
11950;5724;NULL;NULL;3;2008-08-08 00:00:00.000
11951;5532;NULL;NULL;1;2008-08-08 00:00:00.000
11952;5726;NULL;NULL;2;2008-08-08 00:00:00.000
11953;5608;NULL;NULL;2;2008-08-08 00:00:00.000
11954;5610;NULL;NULL;3;2008-08-08 00:00:00.000
11955;5709;NULL;NULL;1;2008-08-08 00:00:00.000
11956;5709;NULL;NULL;2;2008-08-08 00:00:00.000
11957;5731;NULL;NULL;2;2008-08-08 00:00:00.000
11958;5729;NULL;NULL;2;2008-08-08 00:00:00.000
11959;5731;NULL;NULL;1;2008-08-08 00:00:00.000
11960;5607;NULL;NULL;2;2008-08-08 00:00:00.000
11966;5727;NULL;NULL;2;2008-08-08 00:00:00.000
11967;5607;NULL;NULL;2;2008-08-08 00:00:00.000
11968;286;NULL;NULL;2;2008-08-08 00:00:00.000
11969;2995;NULL;NULL;2;2008-08-08 00:00:00.000
11970;3000;NULL;NULL;2;2008-08-08 00:00:00.000
11972;5706;NULL;NULL;2;2008-08-08 00:00:00.000
11973;298;NULL;NULL;2;2008-08-08 00:00:00.000
11974;5727;NULL;NULL;2;2008-08-08 00:00:00.000
11975;2712;NULL;NULL;2;2008-08-08 00:00:00.000
11976;2639;NULL;NULL;2;2008-08-08 00:00:00.000
11977;5709;NULL;NULL;2;2008-08-08 00:00:00.000
11978;4771;NULL;NULL;2;2008-08-08 00:00:00.000
11979;4027;NULL;NULL;2;2008-08-08 00:00:00.000
11980;4015;NULL;NULL;2;2008-08-08 00:00:00.000
11981;4009;NULL;NULL;2;2008-08-08 00:00:00.000
11982;4856;NULL;NULL;2;2008-08-08 00:00:00.000
11983;4087;NULL;NULL;2;2008-08-08 00:00:00.000
11986;5635;NULL;NULL;1;2008-08-08 00:00:00.000
11987;5761;NULL;NULL;1;2008-08-08 00:00:00.000
11988;1157;NULL;NULL;2;2008-08-08 00:00:00.000
11989;5729;NULL;NULL;3;2008-08-08 00:00:00.000
11990;5731;NULL;NULL;2;2008-08-08 00:00:00.000
11991;654;NULL;NULL;2;2008-08-08 00:00:00.000
11992;3830;NULL;NULL;2;2008-08-08 00:00:00.000
11993;3842;NULL;NULL;2;2008-08-08 00:00:00.000
11994;3846;NULL;NULL;2;2008-08-08 00:00:00.000
11996;3553;NULL;NULL;2;2008-08-08 00:00:00.000
11997;1108;NULL;NULL;2;2008-08-08 00:00:00.000
11998;1130;NULL;NULL;2;2008-08-08 00:00:00.000
11999;1108;NULL;NULL;2;2008-08-08 00:00:00.000
12000;1144;NULL;NULL;2;2008-08-08 00:00:00.000
12001;1115;NULL;NULL;2;2008-08-08 00:00:00.000
12002;1126;NULL;NULL;2;2008-08-08 00:00:00.000
12003;1118;NULL;NULL;2;2008-08-08 00:00:00.000
12004;3342;NULL;NULL;2;2008-08-08 00:00:00.000
12005;5761;NULL;NULL;2;2008-08-08 00:00:00.000
12006;2658;NULL;NULL;2;2008-08-08 00:00:00.000
12007;3947;NULL;NULL;2;2008-08-08 00:00:00.000
12008;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12009;5539;NULL;NULL;3;2008-08-08 00:00:00.000
12010;5043;NULL;NULL;2;2008-08-08 00:00:00.000
12015;5729;NULL;NULL;3;2008-08-08 00:00:00.000
12016;3707;NULL;NULL;2;2008-08-08 00:00:00.000
12017;5693;NULL;NULL;2;2008-08-08 00:00:00.000
12019;5774;NULL;NULL;2;2008-08-08 00:00:00.000
12020;5775;NULL;NULL;2;2008-08-08 00:00:00.000
12021;5406;NULL;NULL;2;2008-08-08 00:00:00.000
12022;5558;NULL;NULL;2;2008-08-08 00:00:00.000
12023;5778;NULL;NULL;2;2008-08-08 00:00:00.000
12024;4336;NULL;NULL;3;2008-08-08 00:00:00.000
12025;4445;NULL;NULL;3;2008-08-08 00:00:00.000
12026;5033;NULL;NULL;2;2008-08-08 00:00:00.000
12028;4034;NULL;NULL;2;2008-08-08 00:00:00.000
12029;4346;NULL;NULL;2;2008-08-08 00:00:00.000
12030;4638;NULL;NULL;2;2008-08-08 00:00:00.000
12031;5724;NULL;NULL;2;2008-08-08 00:00:00.000
12032;4672;NULL;NULL;2;2008-08-08 00:00:00.000
12033;4347;NULL;NULL;2;2008-08-08 00:00:00.000
12034;5668;NULL;NULL;2;2008-08-08 00:00:00.000
12035;516;NULL;NULL;2;2008-08-08 00:00:00.000
12036;4672;NULL;NULL;2;2008-08-08 00:00:00.000
12037;2036;NULL;NULL;2;2008-08-08 00:00:00.000
12038;2034;NULL;NULL;2;2008-08-08 00:00:00.000
12039;773;NULL;NULL;2;2008-08-08 00:00:00.000
12040;783;NULL;NULL;2;2008-08-08 00:00:00.000
12041;1157;NULL;NULL;2;2008-08-08 00:00:00.000
12042;1156;NULL;NULL;2;2008-08-08 00:00:00.000
12043;5694;NULL;NULL;2;2008-08-08 00:00:00.000
12044;5695;NULL;NULL;2;2008-08-08 00:00:00.000
12045;5743;NULL;NULL;2;2008-08-08 00:00:00.000
12046;5752;NULL;NULL;2;2008-08-08 00:00:00.000
12047;4612;NULL;NULL;2;2008-08-08 00:00:00.000
12048;4138;NULL;NULL;2;2008-08-08 00:00:00.000
12049;4140;NULL;NULL;2;2008-08-08 00:00:00.000
12050;4371;NULL;NULL;2;2008-08-08 00:00:00.000
12051;4376;NULL;NULL;2;2008-08-08 00:00:00.000
12052;5674;NULL;NULL;2;2008-08-08 00:00:00.000
12053;5686;NULL;NULL;2;2008-08-08 00:00:00.000
12054;1470;NULL;NULL;2;2008-08-08 00:00:00.000
12055;1469;NULL;NULL;2;2008-08-08 00:00:00.000
12056;5743;NULL;NULL;2;2008-08-08 00:00:00.000
12057;5745;NULL;NULL;2;2008-08-08 00:00:00.000
12058;4664;NULL;NULL;2;2008-08-08 00:00:00.000
12059;1644;NULL;NULL;2;2008-08-08 00:00:00.000
12060;2036;NULL;NULL;2;2008-08-08 00:00:00.000
12061;5727;NULL;NULL;2;2008-08-08 00:00:00.000
12062;5772;NULL;NULL;2;2008-08-08 00:00:00.000
12063;5729;NULL;NULL;2;2008-08-08 00:00:00.000
